rid,eu_name,authorid,sci_name,source,score
1389,Søren Galatius,A5082315034,S Galatius-Jensen,initial,
1389,Søren Galatius,A5089158851,Søren Galatius,initial,
1389,Søren Galatius,A5103267969,Søren Galatius,initial,
1389,Søren Galatius,A5113788628,S. Galatius,initial,
1390,Sofia Olhede,A5083945023,Sofia C. Olhede,initial,
1390,Sofia Olhede,A5094375484,Sofia Olhede,initial,
1390,Sofia Olhede,A5094404061,Sofia Olhede,initial,
1390,Sofia Olhede,A5094432018,Sofia Olhede,initial,
1390,Sofia Olhede,A5094500102,Sofia Olhede,initial,
1390,Sofia Olhede,A5094544762,Sofia Olhede,initial,
1390,Sofia Olhede,A5094561199,Sofia Olhede,initial,
1390,Sofia Olhede,A5094563833,Sofia Olhede,initial,
1390,Sofia Olhede,A5094566997,Sofia Olhede,initial,
1391,Boris Adamczewski,A5000184641,Boris Adamczewski,initial,
1391,Boris Adamczewski,A5011068934,B. F. M. Adamczewski,initial,
1391,Boris Adamczewski,A5027063657,B Adamczewski,initial,
1391,Boris Adamczewski,A5072460210,B. Adamczewski,initial,
1392,Peter Keevash,A5023231478,Peter Keevash,initial,
1392,Peter Keevash,A5093875956,Peter Keevash,initial,
1393,Sarah Zerbes,A5080341690,Sarah Livia Zerbes,initial,
1394,David Perez Garcia,A5105985729,David Garcia,ngram,0.8561550273935564
1395,Martin Vohralik,A5071196399,M Vohralík,ngram+initial,1.0
1395,Martin Vohralik,A5020058416,M Vohralík,initial,
